CGG_NM,STDG_NM,MNO,SNO,BLDG_NM,JIBUN_ADDR,LAT,LON,GEOCODE_METHOD
성북구,안암동1가,361,0,안암동삼성래미안,서울특별시 성북구 안암동1가 361,37.5893064316483,127.023748974341,address
강북구,우이동,342,0,대우,서울특별시 강북구 우이동 342,37.6554217594164,127.011140406753,address
양천구,목동,951,0,금호어울림,서울특별시 양천구 목동 951,37.5336815016774,126.867853783085,address
서대문구,남가좌동,385,0,DMC파크뷰자이3단지,서울특별시 서대문구 남가좌동 385,37.5722579341307,126.917837154419,address
은평구,응암동,766,0,백련산파크자이,서울특별시 은평구 응암동 766,37.5922561896809,126.922071453674,address
영등포구,여의도동,30,2,삼부,서울특별시 영등포구 여의도동 30-2,37.5249360133869,126.932097633851,address
양천구,신정동,1283,0,푸른마을3,서울특별시 양천구 신정동 1283,37.5114246121808,126.83687508737,address
은평구,응암동,759,0,백련산힐스테이트1차,서울특별시 은평구 응암동 759,37.5924138318716,126.925226536648,address
도봉구,창동,30,0,창동주공18단지,서울특별시 도봉구 창동 30,37.6464611137803,127.051742474665,address
노원구,하계동,284,0,청구,서울특별시 노원구 하계동 284,37.6378661643059,127.06870677712,address
성북구,정릉동,1016,0,우방,서울특별시 성북구 정릉동 1016,37.6003791426184,127.010103849306,address
서대문구,충정로3가,466,0,우리유앤미,서울특별시 서대문구 충정로3가 466,37.561919631786,126.962415725304,address
동작구,본동,481,0,신동아,서울특별시 동작구 본동 481,37.509687479798,126.951811037328,address
은평구,응암동,96,18,경향렉스빌,서울특별시 은평구 응암동 96-18,37.6007392357361,126.926045324157,address
강북구,번동,234,0,주공4단지,서울특별시 강북구 번동 234,37.630851231879,127.039253927886,address
강북구,미아동,1356,0,경남아너스빌(1356-0),서울특별시 강북구 미아동 1356,37.61513329385,127.035675364032,address
강동구,명일동,257,0,고덕주공9,서울특별시 강동구 명일동 257,37.5479073564229,127.151658365827,address
성북구,돈암동,630,0,동소문현대,서울특별시 성북구 돈암동 630,37.5980630802955,127.012648783809,address
노원구,상계동,1318,0,노원IPARK,서울특별시 노원구 상계동 1318,37.6597839375192,127.069159557523,address
은평구,역촌동,237,0,센트레빌아스테리움시그니처,서울특별시 은평구 역촌동 237,37.6041057910281,126.907409235632,address
영등포구,신길동,4967,0,신길파크자이,서울특별시 영등포구 신길동 4967,37.502798416692,126.913456416156,address
은평구,신사동,19,117,홍익,서울특별시 은평구 신사동 19-117,37.5975063938178,126.908097175525,address
은평구,응암동,197,78,신동아,서울특별시 은평구 응암동 197-78,37.5969861477031,126.923484125256,address
구로구,구로동,106,2,대림역포스큐,서울특별시 구로구 구로동 106-2,37.4981731724382,126.891984983201,address
마포구,망원동,471,3,노아아크빌,서울특별시 마포구 망원동 471-3,37.5619429474863,126.903619550736,address
영등포구,신길동,261,22,신길레전드힐스,서울특별시 영등포구 신길동 261-22,37.5056131906423,126.908363980827,address
양천구,신월동,218,12,동도하이츠,서울특별시 양천구 신월동 218-12,37.5269290347986,126.836076911595,address
도봉구,쌍문동,158,0,한양7,서울특별시 도봉구 쌍문동 158,37.6560145987519,127.033853936885,address
강동구,명일동,15,0,삼익그린2차,서울특별시 강동구 명일동 15,37.5532947928121,127.148458988794,address
구로구,구로동,685,223,주공2,서울특별시 구로구 구로동 685-223,37.4912246519319,126.876746533848,address
도봉구,도봉동,641,0,서원,서울특별시 도봉구 도봉동 641,37.6741332478974,127.04829873867,address
도봉구,도봉동,30,1,한신,서울특별시 도봉구 도봉동 30-1,37.6862789968232,127.047810838565,address
은평구,진관동,13,0,상림마을7단지아이파크(706~708동)BL1-3,서울특별시 은평구 진관동 13,37.6460636102252,126.92625411184,address
동대문구,전농동,690,0,래미안크레시티,서울특별시 동대문구 전농동 690,37.5762290631959,127.050607073529,address
용산구,이태원동,124,12,메이(124-12),서울특별시 용산구 이태원동 124-12,37.5350812105415,126.996635479251,address
도봉구,창동,820,0,창동신도브래뉴1차,서울특별시 도봉구 창동 820,37.656061692227,127.044516111392,address
서대문구,홍은동,464,0,북한산더샵,서울특별시 서대문구 홍은동 464,37.5934132582275,126.941598938105,address
중랑구,중화동,453,0,청광플러스원,서울특별시 중랑구 중화동 453,37.6026780475495,127.080074874206,address
노원구,공릉동,109,0,비선아파트,서울특별시 노원구 공릉동 109,37.6257736838646,127.087356691485,address
서초구,반포동,10,0,반포푸르지오,서울특별시 서초구 반포동 10,37.5038886565254,126.996453891018,address
양천구,신정동,339,0,파인빌,서울특별시 양천구 신정동 339,37.5206899854682,126.875418346765,address
강서구,방화동,902,0,방화메이빌,서울특별시 강서구 방화동 902,37.5795643700213,126.814003315388,address
강남구,세곡동,533,0,세곡푸르지오,서울특별시 강남구 세곡동 533,37.4667793397486,127.092967002535,address
구로구,오류동,341,0,한신플러스타운,서울특별시 구로구 오류동 341,37.4983857947892,126.841022651244,address
노원구,상계동,691,0,상계주공7(고층),서울특별시 노원구 상계동 691,37.6601571577107,127.06230852474,address
광진구,구의동,231,18,현대팰리스,서울특별시 광진구 구의동 231-18,37.5432620368722,127.08865462063,address
노원구,중계동,366,0,라이프,서울특별시 노원구 중계동 366,37.6520774737315,127.08026183166,address
서대문구,홍은동,461,0,홍은센트레빌,서울특별시 서대문구 홍은동 461,37.5972190820679,126.937790082266,address
서대문구,북가좌동,449,0,북가좌삼호,서울특별시 서대문구 북가좌동 449,37.576494133858,126.913171050724,address
구로구,구로동,746,14,(746-14),서울특별시 구로구 구로동 746-14,37.4867597941604,126.886356418087,address
은평구,불광동,633,0,북한산현대홈타운,서울특별시 은평구 불광동 633,37.6117749609115,126.934181884227,address
구로구,구로동,738,39,청우아트빌리지(738-39),서울특별시 구로구 구로동 738-39,37.4875578497719,126.885550710395,address
관악구,신림동,1580,3,태성,서울특별시 관악구 신림동 1580-3,37.4826078812808,126.923573668104,address
관악구,신림동,746,43,건영1,서울특별시 관악구 신림동 746-43,37.4763139977688,126.912321719249,address
구로구,개봉동,492,0,개봉푸르지오,서울특별시 구로구 개봉동 492,37.5003989142298,126.848147697161,address
구로구,온수동,155,0,온수힐스테이트,서울특별시 구로구 온수동 155,37.4967519762673,126.821333676511,address
노원구,상계동,749,5,상계주공4(고층),서울특별시 노원구 상계동 749-5,37.6500654838418,127.062217257976,address
금천구,시흥동,977,1,루체클래식,서울특별시 금천구 시흥동 977-1,37.434643556562,126.904582095052,address
강서구,화곡동,926,5,한양아이클래스,서울특별시 강서구 화곡동 926-5,37.528850565178,126.841934243018,address
도봉구,쌍문동,658,0,그린힐스아파트,서울특별시 도봉구 쌍문동 658,37.6559322636522,127.038229291274,address
은평구,진관동,64,0,힐데스하임,서울특별시 은평구 진관동 64,37.6394727910622,126.918276555472,address
송파구,거여동,697,0,송파시그니처롯데캐슬,서울특별시 송파구 거여동 697,37.4959950468936,127.14746026978,address
영등포구,당산동5가,42,0,당산삼성래미안4차,서울특별시 영등포구 당산동5가 42,37.5319563586232,126.903064856106,address
성북구,장위동,323,0,꿈의숲아이파크,서울특별시 성북구 장위동 323,37.6186615749397,127.048959777301,address
중랑구,중화동,438,0,삼익아파트.상가동,서울특별시 중랑구 중화동 438,37.6045724035792,127.07774751254,address
금천구,독산동,711,2,금천현대,서울특별시 금천구 독산동 711-2,37.4622669072265,126.890336982731,address
성북구,장위동,50,50,장위동동원베네스트,서울특별시 성북구 장위동 50-50,37.6121999174853,127.058722116267,address
강남구,논현동,138,9,월드쉐르빌,서울특별시 강남구 논현동 138-9,37.5102383607112,127.026107250464,address
양천구,목동,901,0,목동신시가지1,서울특별시 양천구 목동 901,37.5396035441466,126.879339191907,address
도봉구,창동,300,0,상아2차아파트,서울특별시 도봉구 창동 300,37.653436772926,127.044028620047,address
마포구,현석동,225,0,래미안웰스트림,서울특별시 마포구 현석동 225,37.5432114151591,126.935550955573,address
은평구,구산동,548,0,은평서해그랑블,서울특별시 은평구 구산동 548,37.6168120996937,126.906409537921,address
동대문구,답십리동,998,0,두산위브,서울특별시 동대문구 답십리동 998,37.5661858435952,127.057693983227,address
동대문구,신설동,96,48,신설동역자이르네,서울특별시 동대문구 신설동 96-48,37.573868769739,127.026060394596,address
동작구,동작동,333,0,이수힐스테이트,서울특별시 동작구 동작동 333,37.4944065466474,126.980045806956,address
구로구,개봉동,170,30,신개봉삼환,서울특별시 구로구 개봉동 170-30,37.4966351639805,126.857942099077,address
서초구,서초동,1648,2,서초현대,서울특별시 서초구 서초동 1648-2,37.4909886298679,127.020165979795,address
노원구,상계동,765,0,상계주공1(고층),서울특별시 노원구 상계동 765,37.647888818238,127.060796984294,address
동대문구,장안동,440,3,상록파라브3차,서울특별시 동대문구 장안동 440-3,37.5638143099705,127.072299599378,address
도봉구,창동,810,0,신창,서울특별시 도봉구 창동 810,37.6406579794438,127.041696110416,address
성북구,정릉동,1021,0,대우,서울특별시 성북구 정릉동 1021,37.618018552562,127.003530567675,address
금천구,가산동,140,9,가산지웰에스테이트,서울특별시 금천구 가산동 140-9,37.4783856787945,126.890497715585,address
송파구,마천동,573,0,삼익1,서울특별시 송파구 마천동 573,37.4989376381992,127.15361430678,address
서초구,서초동,1316,31,밀라텔쉐르빌,서울특별시 서초구 서초동 1316-31,37.4986895925972,127.025048460848,address
강남구,압구정동,426,0,신현대9차,서울특별시 강남구 압구정동 426,37.5262225982289,127.024479347433,address
강서구,염창동,305,0,염창1차보람더하임,서울특별시 강서구 염창동 305,37.5516285043884,126.870295152244,address
구로구,구로동,1274,0,신성미소지움,서울특별시 구로구 구로동 1274,37.479457829213,126.896643712778,address
구로구,구로동,1259,0,구일우성,서울특별시 구로구 구로동 1259,37.4902842669298,126.876915542952,address
금천구,시흥동,1011,0,우방,서울특별시 금천구 시흥동 1011,37.4493778208533,126.913439789898,address
강동구,성내동,194,0,에스케이허브진,서울특별시 강동구 성내동 194,37.5351572291186,127.132727205861,address
금천구,독산동,1150,0,금천롯데캐슬골드파크2차201동202동,서울특별시 금천구 독산동 1150,37.4582398216699,126.894176501534,address
은평구,진관동,27,0,구파발10단지어울림(1011~1019동)BL3-1,서울특별시 은평구 진관동 27,37.6437016075042,126.917052851909,address
은평구,응암동,240,63,뉴월드(240-63),서울특별시 은평구 응암동 240-63,37.5923840916925,126.920929290173,address
관악구,신림동,1715,0,우방,서울특별시 관악구 신림동 1715,37.4889356289722,126.918798258761,address
영등포구,대림동,1132,0,영등포자이르네,서울특별시 영등포구 대림동 1132,37.4883126246883,126.904851053938,address
중구,신당동,842,0,약수하이츠,서울특별시 중구 신당동 842,37.5547365066187,127.014263668771,address
강동구,길동,400,0,길동우성,서울특별시 강동구 길동 400,37.5371649256151,127.144179292388,address
은평구,신사동,140,1,미성,서울특별시 은평구 신사동 140-1,37.5894982225769,126.907778331354,address
동대문구,제기동,153,0,안암골벽산,서울특별시 동대문구 제기동 153,37.5834528290559,127.03191008258,address
금천구,독산동,1155,0,금천롯데캐슬골드파크3차,서울특별시 금천구 독산동 1155,37.4599188671036,126.897250450783,address
금천구,시흥동,1013,0,관악산벽산타운5,서울특별시 금천구 시흥동 1013,37.4479160600139,126.918442104095,address
금천구,시흥동,959,11,백운스위트빌,서울특별시 금천구 시흥동 959-11,37.4395359235939,126.905746887366,address
