SIDO_NM,SGG_NM,ADMI_NM,FULL_NM,ADMI_CD,TT,M00,M10,M20,M30,M40,M50,M60,M70,F00,F10,F20,F30,F40,F50,F60,F70
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,5,244.57002739726028,2583.2016164383563,2011.7521369863014,3104.439534246575,3874.58101369863,3670.035178082192,2623.615726027397,2050.060767123288,330.5141095890411,2623.4167397260276,1991.6110684931507,3647.010547945206,4681.526219178082,3879.9209041095887,2937.5151506849315,2291.2324383561645
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,6,245.07564383561643,2573.5790684931508,2009.6069315068494,3062.2424383561643,3785.6087671232876,3590.7558904109587,2623.7408219178083,2049.376301369863,329.4703835616438,2624.059479452055,1979.8798082191781,3616.154191780822,4637.866767123288,3841.781945205479,2925.3839726027395,2280.5612602739725
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,7,246.44145205479452,2531.184904109589,1991.2747671232878,2942.347726027397,3570.908,3406.354219178082,2600.4158630136985,2070.783506849315,329.2652876712329,2678.062904109589,1952.336,3550.6580547945205,4532.588438356164,3799.4093698630136,2965.2393150684934,2286.3181643835615
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,8,246.86572602739727,2344.3604383561647,1926.7998356164383,2624.1623835616438,3126.1246575342466,2973.4971780821916,2483.635123287671,2058.570821917808,315.54427397260275,2796.974301369863,1861.916191780822,3301.5096164383563,4196.491369863014,3596.4827671232874,2995.92,2301.531698630137
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,9,242.97164383561642,2251.5731506849315,1799.6171232876711,2223.1395616438353,2609.378712328767,2479.6135616438355,2253.655205479452,1989.7737808219179,308.19975342465756,2725.581671232877,1684.5558356164383,2842.025178082192,3751.2770410958906,3379.5451232876712,2975.9392328767126,2311.145808219178
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,10,241.28063013698628,2182.7594520547946,1678.0915068493152,2030.0019726027397,2359.7075342465755,2245.102630136986,2088.7564383561644,1904.0156438356164,307.0252602739726,2649.6294520547945,1574.6132054794518,2620.7222465753425,3467.289369863014,3228.8683561643834,2903.2392328767123,2343.7926301369866
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,11,243.12597260273972,2151.7573150684934,1611.923780821918,1927.775917808219,2242.903479452055,2118.5894520547945,1968.2090410958906,1847.993287671233,306.7505205479452,2595.709068493151,1496.2479178082192,2468.8762739726026,3288.8237260273972,3088.01101369863,2816.920191780822,2329.8596438356167
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,12,243.87542465753424,2123.3407671232876,1555.471369863014,1862.7906575342465,2175.174273972603,2067.3035616438356,1897.1836712328768,1815.2055616438356,306.0104657534247,2535.654301369863,1425.8539726027398,2377.5225479452056,3216.5202739726024,3006.804356164384,2759.25504109589,2297.705890410959
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,13,243.09531506849314,2094.93098630137,1500.789178082192,1813.8889589041096,2147.8005479452054,2049.9515342465756,1885.1320821917807,1800.0784657534248,305.44824657534247,2473.7470136986303,1363.2330410958905,2328.950630136986,3235.2503013698633,2984.9621917808217,2731.2061095890413,2269.9608767123286
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,14,234.44019178082192,2065.056657534247,1465.4813150684934,1789.3516712328767,2160.6496438356166,2062.556273972603,1900.437506849315,1809.644602739726,299.27208219178084,2397.675315068493,1312.5711232876713,2309.1072328767123,3270.2379726027402,2954.9073698630136,2746.915671232877,2251.5264383561644
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,15,227.17156164383562,2083.4887397260272,1450.9129863013698,1784.7071232876713,2190.4645205479455,2118.8508493150684,1935.6681369863013,1856.9266301369862,284.05717808219174,2206.6580547945205,1286.0441643835616,2319.354465753425,3327.19797260274,2978.3402465753425,2803.749315068493,2277.4552876712332
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,16,221.06547945205477,2076.7686027397262,1449.9319452054795,1812.57501369863,2253.3786575342465,2211.0570136986303,2012.4157260273973,1907.3958356164383,278.7666301369863,2011.8881095890413,1285.6146301369863,2381.1899452054795,3400.830904109589,3053.4980273972606,2849.943726027397,2287.0363561643835
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,17,223.3251506849315,2002.984794520548,1456.8222465753424,1864.6212328767124,2346.848684931507,2333.626547945206,2084.9515890410958,1952.2197534246575,282.26805479452054,1900.942301369863,1288.7252054794521,2487.1604109589043,3508.6563287671233,3154.0336438356167,2883.067260273973,2293.2730410958907
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,18,226.38964383561645,1918.462219178082,1459.8981643835616,1998.593698630137,2518.4275342465753,2504.8193698630134,2173.367698630137,1972.3415068493152,292.1878904109589,1824.8141095890412,1315.8216712328767,2649.6401369863015,3668.337698630137,3249.4914246575345,2889.172767123288,2299.7028219178083
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,19,229.2887397260274,1918.2715342465754,1504.7219178082191,2246.1246575342466,2811.014493150685,2761.3662465753428,2289.233890410959,2012.1414246575343,309.97479452054796,1854.7837534246573,1394.1575342465753,2900.092657534247,3932.4577260273973,3397.0385479452057,2902.741095890411,2302.146821917808
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,20,232.71761643835615,1985.0081369863012,1558.1231780821918,2436.524904109589,3076.952273972603,2994.9955068493155,2390.8613150684932,2044.3764657534248,317.30219178082194,1946.1754246575342,1478.7258904109588,3076.8553424657534,4144.317945205479,3523.822,2927.7149863013697,2310.5694520547945
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,21,238.6901095890411,2095.0313698630134,1620.6712328767123,2596.9922465753425,3329.824712328767,3227.7423835616437,2490.789232876712,2067.522602739726,328.27186301369863,2075.3861917808217,1581.1990958904112,3250.4078904109588,4327.891287671233,3664.784410958904,2933.981342465753,2312.917643835616
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,22,243.2516712328767,2340.4827397260274,1706.1241369863014,2757.9733150684933,3556.650164383562,3448.078520547945,2555.56898630137,2075.9242465753423,333.8270410958904,2358.829178082192,1714.6392602739725,3407.569205479452,4496.248630136986,3775.671890410959,2937.2007671232877,2315.899095890411
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,23,244.32594520547946,2448.708383561644,1795.9800821917809,2878.139780821918,3698.9207397260275,3555.4171780821916,2585.5650410958906,2065.3219452054796,333.82750684931506,2479.536,1830.9395616438355,3509.3686575342467,4589.7798082191775,3830.8416986301368,2931.881232876712,2302.6016712328765
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,0,98.61958904109589,933.460301369863,774.2870958904109,1390.8241643835618,1570.110684931507,1413.7160821917807,1003.9188219178083,1046.6550684931506,98.96501369863014,703.922602739726,820.3088767123287,1508.7046575342465,1796.9271232876713,1397.1798356164384,1340.4877808219178,1125.3560273972603
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,1,98.79799999999999,937.2757260273974,783.4511506849315,1399.1144383561643,1582.228191780822,1416.4271232876713,1006.4547397260274,1046.616,99.07101369863014,705.4623835616438,828.731397260274,1515.5679999999998,1800.6141369863014,1401.3680547945207,1342.2642191780822,1127.6643013698629
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,2,99.29542465753426,943.8658630136986,795.6654794520549,1408.5734246575341,1592.2334246575342,1417.2227671232877,1009.2777260273972,1048.1279726027399,99.75739726027396,707.2285205479452,835.6444657534246,1522.923698630137,1809.824602739726,1407.456493150685,1345.8076712328766,1132.9423013698631
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,3,99.3721095890411,947.095095890411,803.0812876712329,1413.5972602739726,1598.3540547945206,1416.551506849315,1007.8850136986302,1045.2048219178082,99.8217808219178,707.4822191780822,841.0274520547946,1523.7300821917809,1813.9663013698628,1409.9457260273973,1348.078493150685,1133.88101369863
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,4,99.61345205479454,949.296301369863,806.5159178082192,1417.7849863013698,1599.751205479452,1414.366794520548,1000.527397260274,1043.7657534246575,99.86161643835617,707.1305753424658,843.937890410959,1527.2828493150685,1812.8890410958904,1410.2480273972603,1353.161287671233,1133.0630410958904
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,5,98.6394794520548,952.2698630136987,807.5930410958905,1421.6463287671231,1603.6701369863013,1419.8946849315068,1001.9110410958905,1045.6052876712329,99.93427397260274,706.5034520547946,844.225808219178,1529.9297260273972,1810.1100547945207,1416.0991780821919,1358.5655890410958,1129.5786575342465
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,6,96.35484931506848,960.8372602739726,807.8272602739727,1449.3504109589041,1637.2454246575342,1483.4039452054792,1045.7563287671233,1056.7254794520547,98.78706849315068,701.7853424657534,826.2411506849315,1528.0018082191782,1811.876876712329,1418.1063013698629,1361.343397260274,1124.3530684931507
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,7,97.10520547945205,1140.3416164383561,823.5047397260273,1502.641698630137,1669.3688767123288,1547.1111780821916,1080.3896712328767,1057.9117808219178,99.43778082191781,741.8933424657534,823.9910684931507,1539.2504657534248,1813.138712328767,1443.7674520547946,1392.2338356164382,1146.282109589041
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,8,100.5665205479452,1633.0392328767123,846.340301369863,1532.5399726027397,1631.1868493150685,1581.6344931506849,1073.452410958904,1082.9090684931507,105.52638356164383,828.3284109589041,830.5734794520548,1545.1367945205482,1792.094821917808,1478.1331506849315,1415.7644383561644,1169.7588767123286
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,9,104.90334246575343,1697.7580273972603,831.7143013698629,1507.8210410958905,1514.0783013698629,1524.4671232876713,1086.909479452055,1093.9509863013698,107.37342465753426,821.4190684931507,863.3751506849314,1490.2229589041096,1726.5255890410958,1470.2061643835616,1456.2779452054792,1184.3405479452053
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,10,104.09802739726027,1693.3239726027398,811.0287397260274,1442.3733150684932,1449.5584657534246,1499.9947397260273,1109.6339726027397,1088.5254246575344,108.44646575342466,802.9574246575343,832.7525753424658,1440.38498630137,1679.9272876712328,1470.6290684931507,1481.8037260273973,1189.1221643835618
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,11,103.19575342465752,1660.4094794520547,798.4004109589042,1411.7105479452055,1415.4951506849316,1485.4473150684933,1134.7012876712329,1080.627506849315,108.21791780821918,788.2090958904109,801.6504383561643,1393.7437534246574,1627.852794520548,1451.1665205479453,1446.6128767123287,1174.0673150684931
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,12,102.55934246575343,1633.150301369863,776.2607397260274,1391.5433424657535,1399.6576164383562,1455.6534794520549,1121.5780273972603,1063.788602739726,107.66016438356164,776.7582191780822,772.4694520547945,1348.5168493150686,1579.9000547945207,1418.2283835616438,1399.5990410958905,1164.1349041095891
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,13,100.33630136986301,1603.5803013698633,770.2086027397261,1405.552109589041,1415.8988767123287,1468.0936712328767,1120.5098356164385,1051.988082191781,104.48016438356164,762.5324383561644,752.7776712328766,1332.5915342465753,1583.5381917808218,1395.7090684931507,1379.8641643835615,1152.3485479452054
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,14,96.8596712328767,1571.2073150684932,756.240493150685,1393.8600000000001,1427.298410958904,1470.8265479452052,1119.1276438356165,1065.6254246575343,102.79060273972603,747.1040821917808,730.7325205479452,1319.4814794520548,1588.4573424657535,1392.913205479452,1380.6054520547946,1156.37
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,15,94.47698630136986,1426.8716712328767,743.9956438356164,1386.6576712328767,1437.948794520548,1481.2933972602739,1117.3907397260273,1076.2694520547946,103.42745205479451,722.6790684931507,723.0048493150686,1324.9156164383562,1597.5943561643835,1388.822109589041,1360.4512328767123,1168.320191780822
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,16,93.3138904109589,1161.665506849315,731.3018904109589,1365.3316164383561,1411.8873424657534,1468.7168493150687,1108.401397260274,1094.227616438356,99.18654794520548,662.0446849315068,720.947095890411,1325.2857808219178,1603.743726027397,1370.4791506849315,1359.9963835616438,1168.763698630137
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,17,92.65197260273973,966.0137260273973,717.5760547945206,1328.9290684931507,1372.5910410958904,1427.794684931507,1083.1839726027397,1088.7370684931507,96.43931506849314,617.7177534246575,725.1444931506849,1304.6554794520548,1597.879589041096,1349.394794520548,1349.9807123287671,1156.4129589041095
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,18,92.08008219178083,839.3918630136985,686.4441643835617,1258.994712328767,1344.5127671232876,1339.5157808219178,1042.545808219178,1051.5211232876713,97.16246575342467,583.2160547945205,704.6752876712329,1293.239698630137,1599.8735616438355,1323.3098630136985,1329.2853424657535,1149.0030136986302
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,19,94.63079452054794,803.3322191780823,676.9267397260274,1234.6120273972604,1347.9145753424657,1302.8114246575342,1025.356794520548,1035.0667671232877,96.25290410958904,571.9295616438357,665.1564383561644,1316.187095890411,1623.596109589041,1325.2444383561642,1320.291095890411,1139.514082191781
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,20,97.36720547945205,813.5241369863014,675.5338630136986,1261.7678356164383,1383.4325753424657,1311.622,1048.0283561643835,1045.7252054794521,97.49969863013699,588.9003835616438,674.9157808219178,1362.3999726027398,1658.8033972602739,1334.5188493150686,1313.008602739726,1131.8702465753424
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,21,97.66260273972603,831.2337260273972,687.659698630137,1302.273205479452,1447.0564383561643,1335.8064383561643,1050.407589041096,1042.0448219178081,98.56898630136986,605.3060273972603,704.2132054794521,1413.8722739726027,1700.2250136986302,1347.8664657534248,1316.0485753424657,1128.1430410958906
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,22,97.1407397260274,888.7710136986301,708.5643835616438,1346.7659726027398,1501.0989589041096,1359.4358082191782,1038.3946301369863,1036.7171506849315,97.40723287671233,657.0192876712329,748.4064931506849,1466.8859452054794,1749.178191780822,1357.0306849315068,1327.5198630136986,1123.8951232876711
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,23,97.08208219178081,898.2564109589042,735.3548493150686,1372.777890410959,1534.361506849315,1372.9551232876713,1030.3157808219178,1032.0261369863013,96.6961095890411,678.9522739726027,779.9425753424657,1495.3022465753422,1769.1748219178085,1373.7466301369864,1328.2449589041096,1120.1315342465753
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,0,137.48983561643837,1044.602602739726,1373.7151780821916,1928.9243561643837,2042.5294246575343,2174.9268767123285,1732.341315068493,1335.5109315068494,136.03435616438355,1248.4248493150685,1489.6872876712328,2071.877095890411,2216.3998630136985,2365.19498630137,2038.56501369863,1541.7143287671233
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,1,137.40057534246574,1050.4556164383562,1388.654301369863,1944.901479452055,2054.237178082192,2176.9900273972603,1737.046904109589,1336.025808219178,135.91372602739727,1248.340904109589,1503.2631506849316,2078.1782465753427,2221.643808219178,2371.9512602739724,2039.1223287671235,1543.108410958904
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,2,137.82972602739724,1056.101808219178,1401.2618630136988,1965.8867671232879,2066.2078356164384,2183.8049315068492,1741.3593698630139,1340.651589041096,136.51646575342465,1249.6043287671234,1513.501917808219,2088.0134520547945,2227.221424657534,2378.109068493151,2044.819397260274,1549.5741917808218
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,3,137.85767123287673,1057.2841917808219,1408.864191780822,1979.8496438356165,2074.1179452054794,2184.0107671232877,1741.1289589041094,1339.4889041095892,136.7764109589041,1248.8710684931507,1519.4265205479453,2092.595506849315,2231.424109589041,2384.2851506849315,2044.531890410959,1552.1702465753426
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,4,137.7926575342466,1057.7275342465753,1415.0821369863013,1987.8500547945207,2079.53101369863,2179.995205479452,1736.5224931506848,1337.5656164383563,136.69649315068494,1248.7827397260273,1523.715315068493,2096.6442739726026,2230.422301369863,2384.709917808219,2041.8548767123289,1548.148082191781
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,5,137.7041095890411,1057.2868767123289,1418.3675616438356,1986.125095890411,2071.608109589041,2164.3053424657533,1736.402191780822,1339.075095890411,136.8590684931507,1248.803287671233,1525.973698630137,2097.9289589041095,2225.165945205479,2389.8365753424655,2019.7161369863013,1551.8345753424658
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,6,136.36027397260273,1052.2690958904109,1409.4632602739728,1965.7588493150683,2057.8003835616437,2134.4763561643836,1725.3571232876711,1330.1808219178083,135.48161643835616,1246.9008493150684,1518.4026575342466,2092.7899726027395,2217.094794520548,2378.772,2001.7420273972602,1545.378876712329
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,7,137.6774794520548,1029.4329589041097,1417.4777534246575,1955.4407671232877,2040.0703287671233,2079.1250410958905,1714.0476164383563,1337.590904109589,136.47630136986302,1300.0288767123286,1518.3755890410957,2088.7364383561644,2208.211397260274,2361.790109589041,2008.9758904109588,1557.6780821917807
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,8,138.18775342465753,853.453397260274,1400.141808219178,1896.1849315068494,1974.6039178082194,2017.576191780822,1703.030109589041,1355.3313972602741,136.77917808219178,1249.1084657534248,1480.2859452054795,2047.6626575342466,2167.2184383561644,2297.3230136986303,2038.4803561643835,1576.800712328767
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,9,137.63706849315068,813.858794520548,1402.0619726027396,1821.101095890411,1928.076794520548,1999.017808219178,1695.809808219178,1322.2884383561645,136.75621917808218,1232.543506849315,1428.2918904109588,1919.4147397260274,2086.2098630136984,2212.2782465753426,2033.055698630137,1601.957506849315
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,10,138.63,795.9227397260273,1375.7645205479453,1738.6724109589043,1886.8990684931507,2005.4792876712331,1674.8181369863014,1298.4660273972602,138.27501369863012,1226.7133424657534,1387.421287671233,1881.8585479452054,2035.692410958904,2175.592164383562,2007.305424657534,1613.2155068493153
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,11,139.1591506849315,795.4995068493151,1355.9607123287672,1720.1520547945206,1878.9969315068493,2015.7807397260274,1656.4999178082192,1286.3348493150684,139.80668493150685,1227.8572876712328,1353.810794520548,1840.960602739726,2001.833506849315,2136.805890410959,1969.81701369863,1607.6502465753424
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,12,139.37569863013698,792.3861643835617,1336.2243561643836,1718.4083287671233,1881.997506849315,2031.4329589041097,1642.708,1256.649698630137,138.3765479452055,1227.977890410959,1333.8827123287672,1823.0739452054795,1986.0251780821916,2118.138602739726,1943.7317534246574,1587.0978904109588
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,13,140.51860273972602,790.6869589041096,1315.5769041095891,1695.8033698630136,1844.113178082192,2018.0325479452056,1638.2490136986303,1245.048602739726,139.35142465753424,1219.8569315068494,1302.3416438356164,1799.1676438356162,1967.3279178082191,2097.187397260274,1915.6792328767124,1570.9336438356165
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,14,140.66564383561644,787.4636438356164,1298.4903561643835,1678.278,1822.7351506849313,2003.6527123287672,1637.7669041095892,1239.7067123287673,136.61772602739725,1223.7132876712328,1284.4459726027399,1792.4889315068492,1963.7128767123286,2081.4761095890412,1887.3371232876714,1556.1151232876714
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,15,140.172,830.8065753424659,1287.657698630137,1672.6104657534245,1814.500493150685,2000.0874520547945,1639.9126301369863,1257.5564657534246,132.25435616438358,1256.3242465753424,1276.2022739726028,1799.3559999999998,1985.1392328767122,2096.475780821918,1873.7672602739726,1546.0498082191782
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,16,136.48843835616438,861.7731232876712,1280.4098630136987,1667.7175616438358,1800.8475342465754,2006.6855616438356,1651.480712328767,1280.8397534246576,124.47249315068493,1253.7086849315067,1270.6893424657535,1813.6413424657533,2003.7045479452056,2116.9032602739726,1885.6371232876713,1524.1264109589042
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,17,134.57375342465753,852.9978082191781,1288.3680547945207,1672.1824383561643,1806.1590136986301,1999.9954794520547,1641.6083287671233,1277.6934794520548,124.14468493150684,1222.8964383561645,1264.1398356164384,1830.7657260273972,2019.4236438356165,2138.7190684931506,1907.3016712328767,1526.0659452054792
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,18,134.8265205479452,830.8387397260275,1296.7851780821918,1707.594712328767,1824.05698630137,2012.1483561643836,1656.6099726027398,1300.6980821917807,124.89572602739727,1190.3199452054796,1274.616712328767,1870.307589041096,2056.9856438356164,2165.283095890411,1936.6913424657532,1538.2361095890412
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,19,135.7878904109589,828.8637808219179,1266.4623561643837,1728.7323835616437,1853.6540547945206,2048.1671506849316,1644.452410958904,1318.9371232876713,126.13501369863013,1170.5556438356164,1265.4215342465752,1883.070410958904,2102.7316164383565,2201.936,1957.8039726027396,1545.2627397260273
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,20,134.6025205479452,845.2214246575343,1247.2353698630136,1752.2909863013697,1878.037287671233,2058.3587671232876,1654.5584657534246,1331.9088767123287,130.03249315068493,1169.0789589041096,1257.805808219178,1917.2354794520547,2148.741479452055,2223.4387671232876,1968.1145753424655,1549.663616438356
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,21,134.45112328767124,875.296794520548,1257.6216438356164,1784.6381917808217,1919.2360273972604,2092.1283561643836,1680.9943835616436,1338.9041369863014,131.10594520547946,1171.9737534246574,1296.6329315068494,1966.8817808219178,2173.0312602739727,2272.7592328767123,1988.1882191780821,1551.954904109589
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,22,136.3753698630137,956.5233424657534,1289.3559726027397,1833.5568493150686,1976.2715616438356,2139.739123287671,1699.8542191780823,1336.5094520547946,134.09131506849315,1217.5973698630137,1361.8024931506848,2015.0847397260275,2201.7867397260275,2325.280575342466,2019.754109589041,1547.0269589041095
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,23,136.78446575342466,1002.3625479452055,1318.7634520547945,1870.3357260273974,2006.305424657534,2159.0012602739725,1709.0511780821919,1328.782191780822,134.2206301369863,1232.6977260273973,1420.7131780821917,2041.7756438356164,2213.0447123287668,2347.362191780822,2025.9644383561645,1539.2601643835615
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,0,27.45586301369863,458.1940547945205,2556.994684931507,3865.0267671232878,2598.132684931507,2007.8477534246576,1287.4670410958904,1084.2511506849314,68.59079452054795,525.346904109589,2993.0763013698634,3381.752794520548,2367.709479452055,1806.8140547945206,1379.9992876712329,1447.049917808219
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,1,27.32087671232877,458.12057534246577,2496.439616438356,3749.1049315068494,2505.3897534246576,1967.9902739726026,1282.9519452054794,1084.3864657534245,68.46013698630138,525.6291232876713,2924.1231506849313,3316.9973424657537,2340.4247397260274,1795.0313150684933,1378.6445479452054,1448.2421369863014
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,2,27.267808219178082,457.3058630136987,2426.4179452054796,3649.578876712329,2430.0805753424656,1934.8780547945205,1275.4572328767124,1088.114,68.54654794520549,525.9782191780822,2861.2789589041095,3275.430520547945,2332.224493150685,1789.324,1380.3035342465753,1452.4426849315068
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,3,27.172438356164385,454.1565205479452,2373.539178082192,3589.1758630136983,2374.4180821917807,1906.6639178082191,1264.835095890411,1087.1528493150684,68.59764383561644,524.9342739726028,2817.3000547945207,3250.5470684931506,2326.428904109589,1777.3049041095892,1377.2036438356165,1455.3368767123286
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,4,27.224821917808217,452.0682191780822,2335.5978082191778,3559.064904109589,2341.089917808219,1880.3897534246576,1258.7492876712329,1088.5225753424656,68.54854794520548,523.3218356164383,2786.5371506849315,3235.9623287671234,2322.5127397260276,1772.305424657534,1387.0884657534245,1461.6272054794522
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,5,27.231232876712326,449.5171780821918,2305.0612328767124,3552.6494520547944,2331.6696438356166,1894.109808219178,1281.91301369863,1100.533698630137,68.58495890410958,521.1002191780822,2765.8682465753427,3233.124191780822,2328.1445479452054,1796.5707397260273,1469.5767397260274,1523.215397260274
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,6,27.296876712328768,445.08087671232875,2277.8978356164384,3587.5351232876715,2406.6815616438357,1998.1048767123289,1410.6810410958904,1193.3525753424658,68.57597260273972,516.8304383561643,2773.950082191781,3264.8503287671238,2379.61701369863,1849.6980547945207,1587.875780821918,1583.9702465753426
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,7,27.665452054794518,431.1508493150685,2311.5934246575343,3804.4301369863015,2720.084301369863,2359.5712602739727,1606.3189315068494,1252.2393424657535,68.67161643835617,507.1650410958904,2865.448767123288,3401.1510136986303,2517.4760547945207,1950.3841643835615,1676.510082191781,1626.2943287671235
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,8,30.255643835616436,354.7827123287671,2609.662191780822,4638.515095890411,3438.2430410958905,2942.6616164383563,1818.1247123287671,1310.3243287671232,73.5941095890411,462.3000821917808,3581.673287671233,4291.196931506849,2924.5920273972606,2210.315123287671,1788.466493150685,1660.9582739726027
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,9,30.831013698630137,370.03375342465756,3248.24698630137,6040.47205479452,4607.884931506849,3647.1182191780817,2033.5265205479454,1402.3901643835616,73.96153424657534,493.18923287671237,5619.628438356164,6542.388082191781,3816.055616438356,2722.536849315068,2024.447890410959,1766.6771780821919
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,10,32.207150684931506,392.93649315068495,3657.378082191781,6939.935315068494,5471.166301369863,4115.988602739726,2223.223287671233,1518.3594794520548,74.9353698630137,547.4954520547946,6785.383589041096,7781.6613698630135,4466.058657534247,3076.019178082192,2215.062794520548,1878.622082191781
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,11,35.62241095890411,417.62852054794524,3848.354876712329,7291.219178082192,5835.816958904109,4341.532849315068,2376.037506849315,1594.7444383561642,77.53205479452055,590.8999452054795,7199.770191780823,8228.332383561643,4740.295232876712,3252.4019452054795,2315.8105753424657,1919.4952054794521
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,12,36.84909589041096,435.2146575342466,3960.5216986301366,7436.661424657534,5983.488301369863,4411.764986301369,2433.791315068493,1633.0849315068492,78.80372602739726,619.8329863013698,7383.5420547945205,8368.019232876712,4825.005123287671,3314.018657534247,2320.6498082191783,1903.1838630136986
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,13,37.38460273972603,448.86994520547944,4102.978219178082,7632.8279726027395,6120.050575342466,4500.943945205479,2451.504191780822,1643.3674794520548,79.60745205479452,651.1333698630136,7633.960657534247,8558.95887671233,4880.569780821917,3383.221726027397,2328.6283561643836,1881.5480273972603
